policy_id,product,segment,region,period,written_premium,earned_premium
P03056,Motor,Motor,North,2026-09,18219,17688
P03057,Motor,Motor,North,2026-09,13729,13329
P03058,Motor,Motor,North,2026-09,22040,21398
P03059,Motor,Motor,North,2026-09,21238,20619
P03060,Motor,Motor,North,2026-09,29144,28295
P03061,Motor,Motor,North,2026-09,29691,28826
P03062,Motor,Motor,North,2026-09,22517,21861
P03063,Motor,Motor,North,2026-09,26023,25265
P03064,Motor,Motor,North,2026-09,25374,24635
P03065,Motor,Motor,North,2026-09,17675,17160
P03066,Motor,Motor,North,2026-09,23125,22451
P03067,Motor,Motor,North,2026-09,7114,6907
P03068,Motor,Motor,North,2026-09,24494,23781
P03069,Motor,Motor,North,2026-09,29705,28840
P03070,Motor,Motor,North,2026-09,7286,7074
P03071,Motor,Motor,North,2026-09,26491,25719
P03072,Motor,Motor,North,2026-09,28968,28124
P03073,Motor,Motor,North,2026-09,10896,10579
P03074,Motor,Motor,North,2026-09,18532,17992
P03075,Motor,Motor,North,2026-09,28837,27997
P03076,Motor,Motor,North,2026-09,29664,28800
P03077,Motor,Motor,North,2026-09,8383,8139
P03078,Motor,Motor,North,2026-09,14037,13628
P03079,Motor,Motor,North,2026-09,22963,22294
P03080,Motor,Motor,North,2026-09,10778,10464
P03081,Motor,Motor,North,2026-09,13417,13026
P03082,Motor,Motor,North,2026-09,5709,5543
P03083,Motor,Motor,North,2026-09,9038,8775
P03084,Motor,Motor,North,2026-09,19491,18923
P03085,Motor,Motor,North,2026-09,21811,21176
P03086,Motor,Motor,North,2026-09,21704,21072
P03087,Motor,Motor,North,2026-09,25015,24286
P03088,Motor,Motor,North,2026-09,15731,15273
P03089,Motor,Motor,North,2026-09,12106,11753
P03090,Motor,Motor,North,2026-09,5512,5351
P03091,Motor,Motor,North,2026-09,10397,10094
P03092,Motor,Motor,North,2026-09,13101,12719
P03093,Motor,Motor,North,2026-09,9670,9388
P03094,Motor,Motor,North,2026-09,5629,5465
P03095,Motor,Motor,North,2026-09,9139,8873
P03096,Motor,Motor,North,2026-09,22144,21499
P03097,Motor,Motor,North,2026-09,21211,20593
P03098,Motor,Motor,North,2026-09,29037,28191
P03099,Motor,Motor,North,2026-09,25520,24777
P03100,Motor,Motor,North,2026-09,19630,19058
P03101,Motor,Motor,North,2026-09,8630,8379
P03102,Motor,Motor,North,2026-09,19535,18966
P03103,Motor,Motor,North,2026-09,6689,6494
P03104,Motor,Motor,North,2026-09,16130,15660
P03105,Motor,Motor,North,2026-09,15092,14652
P03106,Motor,Motor,North,2026-09,16052,15584
P03107,Motor,Motor,North,2026-09,12268,11911
P03108,Motor,Motor,North,2026-09,22649,21989
P03109,Motor,Motor,North,2026-09,26614,25839
P03110,Motor,Motor,North,2026-09,24762,24041
P03111,Motor,Motor,North,2026-09,21163,20547
P03112,Motor,Motor,North,2026-09,18878,18328
P03113,Motor,Motor,North,2026-09,5908,5736
P03114,Motor,Motor,North,2026-09,23597,22910
P03115,Motor,Motor,North,2026-09,19048,18493
P03116,Motor,Motor,North,2026-09,12036,11685
P03117,Motor,Motor,North,2026-09,13495,13102
P03118,Motor,Motor,North,2026-09,29035,28189
P03119,Motor,Motor,North,2026-09,21077,20463
P03120,Motor,Motor,North,2026-09,17281,16778
P03121,Motor,Motor,North,2026-09,20989,20378
P03122,Motor,Motor,North,2026-09,15692,15235
P03123,Motor,Motor,North,2026-09,17135,16636
P03124,Motor,Motor,North,2026-09,12536,12171
P03125,Motor,Motor,North,2026-09,16359,15883
P03126,Motor,Motor,North,2026-09,22642,21983
P03127,Motor,Motor,North,2026-09,6135,5956
P03128,Motor,Motor,North,2026-09,25440,24699
P03129,Motor,Motor,North,2026-09,12349,11989
P03130,Motor,Motor,North,2026-09,22565,21908
P03131,Motor,Motor,North,2026-09,21547,20919
P03132,Motor,Motor,North,2026-09,21800,21165
P03133,Motor,Motor,North,2026-09,20662,20060
P03134,Motor,Motor,North,2026-09,29635,28772
P03135,Motor,Motor,North,2026-09,18110,17583
P03136,Motor,Motor,North,2026-09,23837,23143
P03137,Motor,Motor,North,2026-09,23150,22476
P03138,Motor,Motor,North,2026-09,11154,10829
P03139,Motor,Motor,North,2026-09,12357,11997
P03140,Motor,Motor,North,2026-09,15955,15490
P03141,Motor,Motor,North,2026-09,12214,11858
P03142,Motor,Motor,North,2026-09,14490,14068
P03143,Motor,Motor,North,2026-09,15109,14669
P03144,Motor,Motor,North,2026-09,20553,19954
P03145,Motor,Motor,North,2026-09,10736,10423
P03146,Motor,Motor,North,2026-09,25677,24929
P03147,Motor,Motor,North,2026-09,16300,15825
P03148,Motor,Motor,North,2026-09,23170,22495
P03149,Motor,Motor,North,2026-09,7196,6986
P03150,Motor,Motor,North,2026-09,17129,16630
P03151,Motor,Motor,North,2026-09,5835,5665
P03152,Motor,Motor,North,2026-09,22395,21743
P03153,Motor,Motor,North,2026-09,13901,13496
P03154,Motor,Motor,North,2026-09,29384,28528
P03155,Motor,Motor,North,2026-09,13400,13010
P03156,Motor,Motor,North,2026-09,19529,18960
P03157,Motor,Motor,North,2026-09,11695,11354
P03158,Motor,Motor,North,2026-09,20968,20357
P03159,Motor,Motor,North,2026-09,17055,16558
P03160,Motor,Motor,North,2026-09,14590,14165
P03161,Motor,Motor,North,2026-09,10322,10021
P03162,Motor,Motor,North,2026-09,7965,7733
P03163,Motor,Motor,North,2026-09,8178,7940
P03164,Motor,Motor,North,2026-09,30656,29763
P03165,Motor,Motor,North,2026-09,15655,15199
P03166,Motor,Motor,North,2026-09,5162,5012
P03167,Motor,Motor,North,2026-09,29478,28619
P03168,Motor,Motor,North,2026-09,5625,5461
P03169,Motor,Motor,North,2026-09,15816,15355
P03170,Motor,Motor,North,2026-09,23457,22774
P03171,Motor,Motor,North,2026-09,28497,27667
P03172,Motor,Motor,North,2026-09,23340,22660
P03173,Motor,Motor,North,2026-09,16967,16473
P03174,Motor,Motor,North,2026-09,30028,29153
P03175,Motor,Motor,North,2026-09,6119,5941
P03176,Motor,Motor,North,2026-09,30346,29462
P03177,Motor,Motor,North,2026-09,26830,26049
P03178,Motor,Motor,North,2026-09,28864,28023
P03179,Motor,Motor,North,2026-09,11628,11289
P03180,Motor,Motor,North,2026-09,8756,8501
P03181,Motor,Motor,North,2026-09,22073,21430
P03182,Motor,Motor,North,2026-09,18303,17770
P03183,Motor,Motor,North,2026-09,18490,17951
P03184,Motor,Motor,North,2026-09,28753,27916
P03185,Motor,Motor,North,2026-09,20968,20357
P03186,Motor,Motor,North,2026-09,13067,12686
P03187,Motor,Motor,North,2026-09,15342,14895
P03188,Motor,Motor,North,2026-09,8526,8278
P03189,Motor,Motor,North,2026-09,10030,9738
P03190,Motor,Motor,North,2026-09,8779,8523
P03191,Motor,Motor,North,2026-09,25830,25078
P03192,Motor,Motor,North,2026-09,23135,22461
P03193,Motor,Motor,North,2026-09,18673,18129
P03194,Motor,Motor,North,2026-09,14685,14257
P03195,Motor,Motor,North,2026-09,22205,21558
P03196,Motor,Motor,North,2026-09,25897,25143
P03197,Motor,Motor,North,2026-09,27644,26839
P03198,Motor,Motor,North,2026-09,19099,18543
P03199,Motor,Motor,North,2026-09,26075,25316
P03200,Motor,Motor,North,2026-09,18187,17657
P03201,Motor,Motor,North,2026-09,17246,16744
P03202,Motor,Motor,North,2026-09,27240,26447
P03203,Motor,Motor,North,2026-09,14992,14555
P03204,Motor,Motor,South,2026-09,20635,20034
P03205,Motor,Motor,South,2026-09,11469,11135
P03206,Motor,Motor,South,2026-09,15110,14670
P03207,Motor,Motor,South,2026-09,7180,6971
P03208,Motor,Motor,South,2026-09,11097,10774
P03209,Motor,Motor,South,2026-09,17611,17098
P03210,Motor,Motor,South,2026-09,31443,30527
P03211,Motor,Motor,South,2026-09,31596,30676
P03212,Motor,Motor,South,2026-09,31158,30250
P03213,Motor,Motor,South,2026-09,16457,15978
P03214,Motor,Motor,South,2026-09,7414,7198
P03215,Motor,Motor,South,2026-09,13829,13426
P03216,Motor,Motor,South,2026-09,11562,11225
P03217,Motor,Motor,South,2026-09,5656,5491
P03218,Motor,Motor,South,2026-09,7798,7571
P03219,Motor,Motor,South,2026-09,17252,16750
P03220,Motor,Motor,South,2026-09,14254,13839
P03221,Motor,Motor,South,2026-09,10047,9754
P03222,Motor,Motor,South,2026-09,24197,23492
P03223,Motor,Motor,South,2026-09,14715,14286
P03224,Motor,Motor,South,2026-09,27783,26974
P03225,Motor,Motor,South,2026-09,11647,11308
P03226,Motor,Motor,South,2026-09,19503,18935
P03227,Motor,Motor,South,2026-09,10147,9851
P03228,Motor,Motor,South,2026-09,18365,17830
P03229,Motor,Motor,South,2026-09,9309,9038
P03230,Motor,Motor,South,2026-09,9550,9272
P03231,Motor,Motor,South,2026-09,21453,20828
P03232,Motor,Motor,South,2026-09,12250,11893
P03233,Motor,Motor,South,2026-09,9835,9549
P03234,Motor,Motor,South,2026-09,29840,28971
P03235,Motor,Motor,South,2026-09,6418,6231
P03236,Motor,Motor,South,2026-09,20210,19621
P03237,Motor,Motor,South,2026-09,19764,19188
P03238,Motor,Motor,South,2026-09,11902,11555
P03239,Motor,Motor,South,2026-09,17241,16739
P03240,Motor,Motor,South,2026-09,7600,7379
P03241,Motor,Motor,South,2026-09,24334,23625
P03242,Motor,Motor,South,2026-09,11138,10814
P03243,Motor,Motor,South,2026-09,10391,10088
P03244,Motor,Motor,South,2026-09,13599,13203
P03245,Motor,Motor,South,2026-09,29117,28269
P03246,Motor,Motor,South,2026-09,26320,25553
P03247,Motor,Motor,South,2026-09,30292,29410
P03248,Motor,Motor,South,2026-09,22502,21847
P03249,Motor,Motor,South,2026-09,22792,22128
P03250,Motor,Motor,South,2026-09,17961,17438
P03251,Motor,Motor,South,2026-09,29191,28341
P03252,Motor,Motor,South,2026-09,18776,18229
P03253,Motor,Motor,South,2026-09,14661,14234
P03254,Motor,Motor,South,2026-09,22196,21550
P03255,Motor,Motor,South,2026-09,19708,19134
P03256,Motor,Motor,South,2026-09,8558,8309
P03257,Motor,Motor,South,2026-09,15656,15200
P03258,Motor,Motor,South,2026-09,13558,13163
P03259,Motor,Motor,South,2026-09,27650,26845
P03260,Motor,Motor,South,2026-09,15289,14844
P03261,Motor,Motor,South,2026-09,26982,26196
P03262,Motor,Motor,South,2026-09,16967,16473
P03263,Motor,Motor,South,2026-09,25185,24451
P03264,Motor,Motor,South,2026-09,8856,8598
P03265,Motor,Motor,South,2026-09,29705,28840
P03266,Motor,Motor,South,2026-09,17976,17452
P03267,Motor,Motor,South,2026-09,12145,11791
P03268,Motor,Motor,South,2026-09,11661,11321
P03269,Motor,Motor,South,2026-09,12284,11926
P03270,Motor,Motor,South,2026-09,14969,14533
P03271,Motor,Motor,South,2026-09,24234,23528
P03272,Motor,Motor,South,2026-09,30364,29480
P03273,Motor,Motor,South,2026-09,22954,22285
P03274,Motor,Motor,South,2026-09,19735,19160
P03275,Motor,Motor,South,2026-09,17131,16632
P03276,Motor,Motor,South,2026-09,27158,26367
P03277,Motor,Motor,South,2026-09,27725,26917
P03278,Motor,Motor,South,2026-09,13022,12643
P03279,Motor,Motor,South,2026-09,30465,29578
P03280,Motor,Motor,South,2026-09,15719,15261
P03281,Motor,Motor,South,2026-09,26415,25646
P03282,Motor,Motor,South,2026-09,30819,29921
P03283,Motor,Motor,South,2026-09,23868,23173
P03284,Motor,Motor,South,2026-09,9549,9271
P03285,Motor,Motor,South,2026-09,20764,20159
P03286,Motor,Motor,South,2026-09,8420,8175
P03287,Motor,Motor,South,2026-09,26126,25365
P03288,Motor,Motor,South,2026-09,12713,12343
P03289,Motor,Motor,South,2026-09,23645,22956
P03290,Motor,Motor,South,2026-09,29321,28467
P03291,Motor,Motor,South,2026-09,10063,9770
P03292,Motor,Motor,South,2026-09,15659,15203
P03293,Motor,Motor,South,2026-09,22375,21723
P03294,Motor,Motor,South,2026-09,16367,15890
P03295,Motor,Motor,South,2026-09,9900,9612
P03296,Motor,Motor,South,2026-09,6050,5874
P03297,Motor,Motor,South,2026-09,16022,15555
P03298,Motor,Motor,South,2026-09,22430,21777
P03299,Motor,Motor,South,2026-09,20443,19848
P03300,Motor,Motor,South,2026-09,9409,9135
P03301,Motor,Motor,South,2026-09,17187,16686
P03302,Motor,Motor,South,2026-09,15041,14603
P03303,Motor,Motor,South,2026-09,12525,12160
P03304,Motor,Motor,South,2026-09,24545,23830
P03305,Motor,Motor,South,2026-09,13461,13069
P03306,Motor,Motor,South,2026-09,19549,18980
P03307,Motor,Motor,South,2026-09,29667,28803
P03308,Motor,Motor,South,2026-09,19527,18958
P03309,Motor,Motor,South,2026-09,21580,20951
P03310,Motor,Motor,South,2026-09,7217,7007
P03311,Motor,Motor,South,2026-09,9988,9697
P03312,Motor,Motor,South,2026-09,7949,7717
P03313,Motor,Motor,South,2026-09,25483,24741
P03314,Motor,Motor,South,2026-09,27362,26565
P03315,Motor,Motor,South,2026-09,10207,9910
P03316,Motor,Motor,South,2026-09,11075,10752
P03317,Motor,Motor,South,2026-09,13820,13417
P03318,Motor,Motor,South,2026-09,20895,20286
P03319,Motor,Motor,South,2026-09,21706,21074
P03320,Motor,Motor,South,2026-09,23422,22740
P03321,Motor,Motor,South,2026-09,29191,28341
P03322,Motor,Motor,South,2026-09,13076,12695
P03323,Motor,Motor,South,2026-09,22683,22022
P03324,Motor,Motor,South,2026-09,20066,19482
P03325,Motor,Motor,South,2026-09,13360,12971
P03326,Motor,Motor,South,2026-09,29250,28398
P03327,Motor,Motor,South,2026-09,7804,7577
P03328,Motor,Motor,South,2026-09,24089,23387
P03329,Motor,Motor,South,2026-09,24508,23794
P03330,Motor,Motor,South,2026-09,29459,28601
P03331,Motor,Motor,South,2026-09,18980,18427
P03332,Motor,Motor,South,2026-09,13777,13376
P03333,Motor,Motor,South,2026-09,27146,26355
P03334,Motor,Motor,South,2026-09,25642,24895
P03335,Motor,Motor,South,2026-09,18498,17959
P03336,Motor,Motor,South,2026-09,25564,24819
P03337,Motor,Motor,South,2026-09,12358,11998
P03338,Motor,Motor,South,2026-09,20853,20246
P03339,Motor,Motor,South,2026-09,28134,27315
P03340,Motor,Motor,South,2026-09,13681,13283
P03341,Motor,Motor,South,2026-09,18055,17529
P03342,Motor,Motor,South,2026-09,30403,29517
P03343,Motor,Motor,South,2026-09,26366,25598
P03344,Motor,Motor,South,2026-09,28712,27876
P03345,Motor,Motor,South,2026-09,15458,15008
P03346,Motor,Motor,South,2026-09,31603,30683
P03347,Motor,Motor,South,2026-09,9312,9041
P03348,Motor,Motor,South,2026-09,18985,18432
P03349,Motor,Motor,South,2026-09,17942,17419
P03350,Motor,Motor,South,2026-09,26371,25603
P03351,Motor,Motor,South,2026-09,29282,28429
P03352,Motor,Motor,South,2026-09,24594,23878
P03353,Motor,Motor,South,2026-09,21839,21203
P03354,Motor,Motor,South,2026-09,16573,16090
P03355,Motor,Motor,South,2026-09,18761,18215
P03356,Motor,Motor,South,2026-09,18735,18189
P03357,Motor,Motor,South,2026-09,5821,5651
P03358,Motor,Motor,South,2026-09,18570,18029
P03359,Motor,Motor,South,2026-09,27891,27079
P03360,Motor,Motor,South,2026-09,24017,23317
P03361,Motor,Motor,South,2026-09,26300,25534
P03362,Motor,Motor,South,2026-09,15596,15142
P03363,Motor,Motor,South,2026-09,19254,18693
P03364,Motor,Motor,South,2026-09,6167,5987
P03365,Motor,Motor,South,2026-09,15398,14950
P03366,Motor,Motor,South,2026-09,17813,17294
P03367,Motor,Motor,South,2026-09,12023,11673
P03368,Motor,Motor,South,2026-09,6108,5930
P03369,Motor,Motor,South,2026-09,23518,22833
P03370,Motor,Motor,South,2026-09,16775,16286
P03371,Motor,Motor,South,2026-09,16262,15788
P03372,Motor,Motor,South,2026-09,11885,11539
P03373,Motor,Motor,South,2026-09,19489,18921
P03374,Motor,Motor,South,2026-09,16852,16361
P03375,Motor,Motor,South,2026-09,17801,17283
P03376,Motor,Motor,South,2026-09,20625,20024
P03377,Motor,Motor,South,2026-09,5450,5291
P03378,Motor,Motor,South,2026-09,29257,28405
P03379,Motor,Motor,South,2026-09,7161,6952
P03380,Motor,Motor,South,2026-09,17193,16692
P03381,Motor,Motor,South,2026-09,10759,10446
P03382,Motor,Motor,South,2026-09,19117,18560
P03383,Motor,Motor,South,2026-09,12684,12315
P03384,Motor,Motor,South,2026-09,27997,27182
P03385,Motor,Motor,South,2026-09,15752,15293
P03386,Motor,Motor,South,2026-09,22154,21509
P03387,Motor,Motor,South,2026-09,11856,11511
P03388,Motor,Motor,South,2026-09,5795,5626
P03389,Motor,Motor,South,2026-09,15958,15493
P03390,Motor,Motor,South,2026-09,19453,18886
P03391,Motor,Motor,South,2026-09,17420,16913
P03392,Motor,Motor,South,2026-09,30692,29798
P03393,Motor,Motor,South,2026-09,23953,23255
P03394,Motor,Motor,South,2026-09,31581,30661
P03395,Motor,Motor,South,2026-09,13076,12695
P03396,Motor,Motor,South,2026-09,26124,25363
P03397,Motor,Motor,South,2026-09,19956,19375
P03398,Motor,Motor,South,2026-09,21440,20816
P03399,Motor,Motor,South,2026-09,31321,30409
P03400,Motor,Motor,South,2026-09,22556,21899
P03401,Motor,Motor,South,2026-09,29023,28178
P03402,Motor,Motor,South,2026-09,24452,23740
P03403,Motor,Motor,South,2026-09,8647,8395
P03404,Motor,Motor,South,2026-09,23756,23064
P03405,Motor,Motor,South,2026-09,18074,17548
P03406,Motor,Motor,South,2026-09,29551,28690
P03407,Motor,Motor,South,2026-09,26594,25819
P03408,Motor,Motor,South,2026-09,8033,7799
P03409,Motor,Motor,South,2026-09,8820,8563
P03410,Motor,Motor,South,2026-09,7121,6914
P03411,Motor,Motor,South,2026-09,18310,17777
P03412,Motor,Motor,South,2026-09,7416,7200
P03413,Motor,Motor,South,2026-09,24397,23686
P03414,Motor,Motor,South,2026-09,19872,19293
P03415,Motor,Motor,South,2026-09,27361,26564
P03416,Motor,Motor,South,2026-09,12673,12304
P03417,Motor,Motor,South,2026-09,18994,18441
P03418,Motor,Motor,South,2026-09,8385,8141
P03419,Motor,Motor,South,2026-09,28647,27813
P03420,Motor,Motor,South,2026-09,9904,9616
P03421,Motor,Motor,South,2026-09,7987,7754
P03422,Motor,Motor,South,2026-09,10699,10387
P03423,Motor,Motor,South,2026-09,26577,25803
P03424,Motor,Motor,South,2026-09,8077,7842
P03425,Motor,Motor,South,2026-09,21512,20885
P03426,Motor,Motor,South,2026-09,24991,24263
P03427,Motor,Motor,South,2026-09,25121,24389
P03428,Motor,Motor,South,2026-09,10303,10003
P03429,Motor,Motor,South,2026-09,6910,6709
P03430,Motor,Motor,South,2026-09,17137,16638
P03431,Motor,Motor,South,2026-09,10631,10321
P03432,Motor,Motor,South,2026-09,23752,23060
P03433,Motor,Motor,South,2026-09,14704,14276
P03434,Motor,Motor,South,2026-09,17152,16652
P03435,Motor,Motor,South,2026-09,8280,8039
P03436,Motor,Motor,South,2026-09,20273,19683
P03437,Motor,Motor,South,2026-09,10183,9886
P03438,Motor,Motor,South,2026-09,23216,22540
P03439,Motor,Motor,South,2026-09,7163,6954
P03440,Motor,Motor,South,2026-09,31059,30154
P03441,Motor,Motor,South,2026-09,23362,22682
P03442,Motor,Motor,South,2026-09,10083,9789
P03443,Motor,Motor,South,2026-09,5655,5490
P03444,Motor,Motor,South,2026-09,14117,13706
P03445,Motor,Motor,South,2026-09,9318,9047
P03446,Motor,Motor,South,2026-09,11052,10730
P03447,Motor,Motor,South,2026-09,28334,27509
P03448,Motor,Motor,South,2026-09,21215,20597
P03449,Motor,Motor,South,2026-09,9944,9654
