policy_id,product,segment,region,period,written_premium,earned_premium
P09324,Motor,Motor,South,2026-08,5517,5356
P09325,Motor,Motor,South,2026-08,24937,24211
P09326,Motor,Motor,South,2026-08,19027,18473
P09327,Motor,Motor,South,2026-08,24952,24225
P09328,Motor,Motor,South,2026-08,9211,8943
P09329,Motor,Motor,South,2026-08,15423,14974
P09330,Motor,Motor,South,2026-08,28417,27589
P09331,Motor,Motor,South,2026-08,9435,9160
P09332,Motor,Motor,South,2026-08,6640,6447
P09333,Motor,Motor,South,2026-08,21670,21039
P09334,Motor,Motor,South,2026-08,20174,19586
P09335,Motor,Motor,South,2026-08,29251,28399
P09336,Motor,Motor,South,2026-08,28094,27276
P09337,Motor,Motor,South,2026-08,24106,23404
P09338,Motor,Motor,South,2026-08,5564,5402
P09339,Motor,Motor,South,2026-08,17275,16772
P09340,Motor,Motor,South,2026-08,27831,27020
P09341,Motor,Motor,South,2026-08,16089,15620
P09342,Motor,Motor,South,2026-08,29507,28648
P09343,Motor,Motor,South,2026-08,21645,21015
P09344,Motor,Motor,South,2026-08,7857,7628
P09345,Motor,Motor,South,2026-08,18009,17484
P09346,Motor,Motor,South,2026-08,22740,22078
P09347,Motor,Motor,South,2026-08,6738,6542
P09348,Motor,Motor,South,2026-08,13829,13426
P09349,Motor,Motor,South,2026-08,23285,22607
P09350,Motor,Motor,South,2026-08,9066,8802
P09351,Motor,Motor,South,2026-08,13923,13517
P09352,Motor,Motor,South,2026-08,22595,21937
P09353,Motor,Motor,South,2026-08,24769,24048
P09354,Motor,Motor,South,2026-08,18243,17712
P09355,Motor,Motor,South,2026-08,29374,28518
P09356,Motor,Motor,South,2026-08,28573,27741
P09357,Motor,Motor,South,2026-08,17099,16601
P09358,Motor,Motor,South,2026-08,9147,8881
P09359,Motor,Motor,South,2026-08,24704,23984
P09360,Motor,Motor,South,2026-08,11252,10924
P09361,Motor,Motor,South,2026-08,26478,25707
P09362,Motor,Motor,South,2026-08,19986,19404
P09363,Motor,Motor,South,2026-08,15084,14645
P09364,Motor,Motor,South,2026-08,19205,18646
P09365,Motor,Motor,South,2026-08,18607,18065
P09366,Motor,Motor,South,2026-08,28558,27726
P09367,Motor,Motor,South,2026-08,10520,10214
P09368,Motor,Motor,South,2026-08,28644,27810
P09369,Motor,Motor,South,2026-08,5874,5703
P09370,Motor,Motor,South,2026-08,24609,23892
P09371,Motor,Motor,South,2026-08,28429,27601
P09372,Motor,Motor,South,2026-08,15083,14644
P09373,Motor,Motor,South,2026-08,6933,6731
P09374,Motor,Motor,South,2026-08,25509,24766
P09375,Motor,Motor,South,2026-08,26479,25708
P09376,Motor,Motor,South,2026-08,13616,13219
P09377,Motor,Motor,South,2026-08,18245,17714
P09378,Motor,Motor,South,2026-08,25632,24885
P09379,Motor,Motor,South,2026-08,9954,9664
P09380,Motor,Motor,South,2026-08,21048,20435
P09381,Motor,Motor,South,2026-08,16012,15546
P09382,Motor,Motor,South,2026-08,9507,9230
P09383,Motor,Motor,South,2026-08,26189,25426
P09384,Motor,Motor,South,2026-08,13322,12934
P09385,Motor,Motor,South,2026-08,28804,27965
P09386,Motor,Motor,South,2026-08,19524,18955
P09387,Motor,Motor,South,2026-08,18141,17613
P09388,Motor,Motor,South,2026-08,15826,15365
P09389,Motor,Motor,South,2026-08,15251,14807
P09390,Motor,Motor,South,2026-08,25847,25094
P09391,Motor,Motor,South,2026-08,22280,21631
P09392,Motor,Motor,South,2026-08,24723,24003
P09393,Motor,Motor,South,2026-08,15769,15310
P09394,Motor,Motor,South,2026-08,11716,11375
P09395,Motor,Motor,South,2026-08,7284,7072
P09396,Motor,Motor,South,2026-08,24798,24076
P09397,Motor,Motor,South,2026-08,15622,15167
P09398,Motor,Motor,South,2026-08,18007,17483
P09399,Motor,Motor,South,2026-08,16995,16500
P09400,Motor,Motor,South,2026-08,16025,15558
P09401,Motor,Motor,South,2026-08,22443,21789
P09402,Motor,Motor,South,2026-08,20534,19936
P09403,Motor,Motor,South,2026-08,29759,28892
P09404,Motor,Motor,South,2026-08,8605,8354
P09405,Motor,Motor,South,2026-08,19640,19068
P09406,Motor,Motor,South,2026-08,6684,6489
P09407,Motor,Motor,South,2026-08,25591,24846
P09408,Motor,Motor,South,2026-08,20727,20123
P09409,Motor,Motor,South,2026-08,15955,15490
P09410,Motor,Motor,South,2026-08,25447,24706
P09411,Motor,Motor,South,2026-08,16631,16147
P09412,Motor,Motor,South,2026-08,10861,10545
P09413,Motor,Motor,South,2026-08,17075,16578
P09414,Motor,Motor,South,2026-08,6876,6676
P09415,Motor,Motor,South,2026-08,27875,27063
P09416,Motor,Motor,South,2026-08,23637,22949
P09417,Motor,Motor,South,2026-08,24383,23673
P09418,Motor,Motor,South,2026-08,27282,26487
P09419,Motor,Motor,South,2026-08,25176,24443
P09420,Motor,Motor,South,2026-08,16043,15576
P09421,Motor,Motor,South,2026-08,8091,7855
P09422,Motor,Motor,South,2026-08,14558,14134
P09423,Motor,Motor,South,2026-08,28795,27956
P09424,Motor,Motor,South,2026-08,29176,28326
P09425,Motor,Motor,South,2026-08,24575,23859
P09426,Motor,Motor,South,2026-08,10269,9970
P09427,Motor,Motor,South,2026-08,10016,9724
P09428,Motor,Motor,South,2026-08,27417,26618
P09429,Motor,Motor,South,2026-08,8682,8429
P09430,Motor,Motor,South,2026-08,19910,19330
P09431,Motor,Motor,South,2026-08,14683,14255
P09432,Motor,Motor,South,2026-08,12746,12375
P09433,Motor,Motor,South,2026-08,22277,21628
P09434,Motor,Motor,South,2026-08,29443,28585
P09435,Motor,Motor,South,2026-08,24823,24100
P09436,Motor,Motor,South,2026-08,17422,16915
P09437,Motor,Motor,South,2026-08,16268,15794
P09438,Motor,Motor,South,2026-08,28124,27305
P09439,Motor,Motor,South,2026-08,19756,19181
P09440,Motor,Motor,South,2026-08,17688,17173
P09441,Motor,Motor,South,2026-08,22416,21763
P09442,Motor,Motor,South,2026-08,11099,10776
P09443,Motor,Motor,South,2026-08,6696,6501
P09444,Motor,Motor,South,2026-08,26790,26010
P09445,Motor,Motor,South,2026-08,20497,19900
P09446,Motor,Motor,South,2026-08,9265,8995
P09447,Motor,Motor,South,2026-08,12645,12277
P09448,Motor,Motor,South,2026-08,30213,29333
P09449,Motor,Motor,South,2026-08,21186,20569
P09450,Motor,Motor,South,2026-08,21229,20611
P09451,Motor,Motor,South,2026-08,6910,6709
P09452,Motor,Motor,South,2026-08,29682,28817
P09453,Motor,Motor,South,2026-08,27746,26938
P09454,Motor,Motor,South,2026-08,18987,18434
P09455,Motor,Motor,South,2026-08,12934,12557
P09456,Motor,Motor,South,2026-08,22802,22138
P09457,Motor,Motor,South,2026-08,26238,25474
P09458,Motor,Motor,South,2026-08,25038,24309
P09459,Motor,Motor,South,2026-08,29885,29015
P09460,Motor,Motor,South,2026-08,21248,20629
P09461,Motor,Motor,South,2026-08,13234,12849
P09462,Motor,Motor,South,2026-08,17721,17205
P09463,Motor,Motor,South,2026-08,25805,25053
P09464,Motor,Motor,South,2026-08,11815,11471
P09465,Motor,Motor,South,2026-08,10954,10635
P09466,Motor,Motor,South,2026-08,23482,22798
P09467,Motor,Motor,South,2026-08,16363,15886
P09468,Motor,Motor,South,2026-08,25812,25060
P09469,Motor,Motor,South,2026-08,8726,8472
P09470,Motor,Motor,South,2026-08,13602,13206
P09471,Motor,Motor,South,2026-08,11885,11539
P09472,Motor,Motor,East,2026-08,18334,17800
P09473,Motor,Motor,East,2026-08,19589,19018
P09474,Motor,Motor,East,2026-08,13395,13005
P09475,Motor,Motor,East,2026-08,13845,13442
P09476,Motor,Motor,East,2026-08,6779,6582
P09477,Motor,Motor,East,2026-08,18415,17879
P09478,Motor,Motor,East,2026-08,24346,23637
P09479,Motor,Motor,East,2026-08,19969,19387
P09480,Motor,Motor,East,2026-08,8640,8388
P09481,Motor,Motor,East,2026-08,16808,16318
P09482,Motor,Motor,East,2026-08,10106,9812
P09483,Motor,Motor,East,2026-08,4700,4563
P09484,Motor,Motor,East,2026-08,7756,7530
P09485,Motor,Motor,East,2026-08,6179,5999
P09486,Motor,Motor,East,2026-08,8084,7849
P09487,Motor,Motor,East,2026-08,20330,19738
P09488,Motor,Motor,East,2026-08,10063,9770
P09489,Motor,Motor,East,2026-08,19542,18973
P09490,Motor,Motor,East,2026-08,23459,22776
P09491,Motor,Motor,East,2026-08,15810,15350
P09492,Motor,Motor,East,2026-08,13996,13588
P09493,Motor,Motor,East,2026-08,19401,18836
P09494,Motor,Motor,East,2026-08,6067,5890
P09495,Motor,Motor,East,2026-08,12828,12454
P09496,Motor,Motor,East,2026-08,14270,13854
P09497,Motor,Motor,East,2026-08,21053,20440
P09498,Motor,Motor,East,2026-08,20710,20107
P09499,Motor,Motor,East,2026-08,21405,20782
P09500,Motor,Motor,East,2026-08,18334,17800
P09501,Motor,Motor,East,2026-08,14917,14483
P09502,Motor,Motor,East,2026-08,20988,20377
P09503,Motor,Motor,East,2026-08,21916,21278
P09504,Motor,Motor,East,2026-08,13895,13490
P09505,Motor,Motor,East,2026-08,24210,23505
P09506,Motor,Motor,East,2026-08,21947,21308
P09507,Motor,Motor,East,2026-08,14508,14085
P09508,Motor,Motor,East,2026-08,5499,5339
P09509,Motor,Motor,East,2026-08,8667,8415
P09510,Motor,Motor,East,2026-08,19938,19357
P09511,Motor,Motor,East,2026-08,6354,6169
P09512,Motor,Motor,East,2026-08,13677,13279
P09513,Motor,Motor,East,2026-08,16435,15956
P09514,Motor,Motor,East,2026-08,22019,21378
P09515,Motor,Motor,East,2026-08,21382,20759
P09516,Motor,Motor,East,2026-08,19691,19117
P09517,Motor,Motor,East,2026-08,12408,12047
P09518,Motor,Motor,East,2026-08,6989,6785
P09519,Motor,Motor,East,2026-08,17758,17241
P09520,Motor,Motor,East,2026-08,7786,7559
P09521,Motor,Motor,East,2026-08,15546,15093
P09522,Motor,Motor,East,2026-08,24109,23407
P09523,Motor,Motor,East,2026-08,15321,14875
P09524,Motor,Motor,East,2026-08,17266,16763
P09525,Motor,Motor,East,2026-08,17920,17398
P09526,Motor,Motor,East,2026-08,21040,20427
P09527,Motor,Motor,East,2026-08,12966,12588
P09528,Motor,Motor,East,2026-08,14243,13828
P09529,Motor,Motor,East,2026-08,7678,7454
P09530,Motor,Motor,East,2026-08,16636,16151
P09531,Motor,Motor,East,2026-08,10123,9828
P09532,Motor,Motor,East,2026-08,14449,14028
P09533,Motor,Motor,East,2026-08,19737,19162
P09534,Motor,Motor,East,2026-08,4442,4313
P09535,Motor,Motor,East,2026-08,15598,15144
P09536,Motor,Motor,East,2026-08,7625,7403
P09537,Motor,Motor,East,2026-08,9789,9504
P09538,Motor,Motor,East,2026-08,4793,4653
P09539,Motor,Motor,East,2026-08,7544,7324
P09540,Motor,Motor,East,2026-08,24231,23525
P09541,Motor,Motor,East,2026-08,24473,23760
P09542,Motor,Motor,East,2026-08,18783,18236
P09543,Motor,Motor,East,2026-08,16578,16095
P09544,Motor,Motor,East,2026-08,19950,19369
P09545,Motor,Motor,East,2026-08,22391,21739
P09546,Motor,Motor,East,2026-08,14688,14260
P09547,Motor,Motor,East,2026-08,4804,4664
P09548,Motor,Motor,East,2026-08,18570,18029
P09549,Motor,Motor,East,2026-08,24189,23484
P09550,Motor,Motor,East,2026-08,9353,9081
P09551,Motor,Motor,East,2026-08,13548,13153
P09552,Motor,Motor,East,2026-08,11461,11127
P09553,Motor,Motor,East,2026-08,12057,11706
P09554,Motor,Motor,East,2026-08,18815,18267
P09555,Motor,Motor,East,2026-08,11811,11467
P09556,Motor,Motor,East,2026-08,23301,22622
P09557,Motor,Motor,East,2026-08,20209,19620
P09558,Motor,Motor,East,2026-08,4648,4513
P09559,Motor,Motor,East,2026-08,20798,20192
P09560,Motor,Motor,East,2026-08,19866,19287
P09561,Motor,Motor,East,2026-08,14630,14204
P09562,Motor,Motor,East,2026-08,14228,13814
P09563,Motor,Motor,East,2026-08,21145,20529
P09564,Motor,Motor,East,2026-08,12758,12386
P09565,Motor,Motor,East,2026-08,7340,7126
P09566,Motor,Motor,East,2026-08,10473,10168
P09567,Motor,Motor,East,2026-08,9500,9223
P09568,Motor,Motor,East,2026-08,17991,17467
P09569,Motor,Motor,East,2026-08,7736,7511
P09570,Motor,Motor,East,2026-08,17249,16747
P09571,Motor,Motor,East,2026-08,13599,13203
P09572,Motor,Motor,East,2026-08,21229,20611
P09573,Motor,Motor,East,2026-08,13987,13580
P09574,Motor,Motor,East,2026-08,23070,22398
P09575,Motor,Motor,East,2026-08,22472,21817
P09576,Motor,Motor,East,2026-08,7867,7638
P09577,Motor,Motor,East,2026-08,18095,17568
P09578,Motor,Motor,East,2026-08,8467,8220
P09579,Motor,Motor,East,2026-08,20896,20287
P09580,Motor,Motor,East,2026-08,17065,16568
P09581,Motor,Motor,East,2026-08,10090,9796
P09582,Motor,Motor,East,2026-08,9171,8904
P09583,Motor,Motor,East,2026-08,12855,12481
P09584,Motor,Motor,East,2026-08,20434,19839
P09585,Motor,Motor,East,2026-08,20341,19749
P09586,Motor,Motor,East,2026-08,4766,4627
P09587,Motor,Motor,East,2026-08,10257,9958
P09588,Motor,Motor,East,2026-08,12718,12348
P09589,Motor,Motor,East,2026-08,16041,15574
P09590,Motor,Motor,East,2026-08,7137,6929
P09591,Motor,Motor,East,2026-08,10930,10612
P09592,Motor,Motor,East,2026-08,22168,21522
P09593,Motor,Motor,East,2026-08,13814,13412
P09594,Motor,Motor,East,2026-08,19279,18717
P09595,Motor,Motor,East,2026-08,13983,13576
P09596,Motor,Motor,East,2026-08,13578,13183
P09597,Motor,Motor,East,2026-08,16783,16294
P09598,Motor,Motor,East,2026-08,9380,9107
P09599,Motor,Motor,East,2026-08,9185,8917
P09600,Motor,Motor,East,2026-08,24286,23579
P09601,Motor,Motor,East,2026-08,21828,21192
P09602,Motor,Motor,East,2026-08,19149,18591
P09603,Motor,Motor,East,2026-08,6885,6684
P09604,Motor,Motor,East,2026-08,4701,4564
P09605,Motor,Motor,East,2026-08,7665,7442
P09606,Motor,Motor,East,2026-08,23232,22555
P09607,Motor,Motor,East,2026-08,20752,20148
P09608,Motor,Motor,East,2026-08,14765,14335
P09609,Motor,Motor,East,2026-08,23866,23171
P09610,Motor,Motor,East,2026-08,7077,6871
P09611,Motor,Motor,East,2026-08,15502,15050
P09612,Motor,Motor,East,2026-08,7825,7597
P09613,Motor,Motor,East,2026-08,10341,10040
P09614,Motor,Motor,East,2026-08,23281,22603
P09615,Motor,Motor,East,2026-08,21813,21178
P09616,Motor,Motor,East,2026-08,6162,5983
P09617,Motor,Motor,East,2026-08,9179,8912
P09618,Motor,Motor,East,2026-08,16224,15751
P09619,Motor,Motor,East,2026-08,5336,5181
P09620,Motor,Motor,East,2026-08,15316,14870
P09621,Motor,Motor,East,2026-08,16019,15552
P09622,Motor,Motor,East,2026-08,10025,9733
P09623,Motor,Motor,East,2026-08,10069,9776
P09624,Motor,Motor,East,2026-08,8761,8506
P09625,Motor,Motor,East,2026-08,23190,22515
P09626,Motor,Motor,East,2026-08,12024,11674
P09627,Motor,Motor,East,2026-08,16035,15568
P09628,Motor,Motor,East,2026-08,10242,9944
P09629,Motor,Motor,East,2026-08,18432,17895
P09630,Motor,Motor,East,2026-08,6155,5976
P09631,Motor,Motor,East,2026-08,5547,5385
P09632,Motor,Motor,East,2026-08,19282,18720
P09633,Motor,Motor,East,2026-08,18922,18371
P09634,Motor,Motor,East,2026-08,9496,9219
P09635,Motor,Motor,East,2026-08,11334,11004
P09636,Motor,Motor,East,2026-08,23630,22942
P09637,Motor,Motor,East,2026-08,6214,6033
P09638,Motor,Motor,East,2026-08,7824,7596
P09639,Motor,Motor,East,2026-08,12865,12490
P09640,Motor,Motor,East,2026-08,9844,9557
P09641,Motor,Motor,East,2026-08,17336,16831
P09642,Motor,Motor,East,2026-08,18186,17656
P09643,Motor,Motor,East,2026-08,14832,14400
P09644,Motor,Motor,East,2026-08,16564,16082
P09645,Motor,Motor,East,2026-08,12934,12557
P09646,Motor,Motor,East,2026-08,19610,19039
P09647,Motor,Motor,East,2026-08,4944,4800
P09648,Motor,Motor,East,2026-08,10473,10168
P09649,Motor,Motor,East,2026-08,18060,17534
P09650,Motor,Motor,East,2026-08,10815,10500
P09651,Motor,Motor,East,2026-08,5688,5522
P09652,Motor,Motor,East,2026-08,11129,10805
P09653,Motor,Motor,East,2026-08,18612,18070
P09654,Motor,Motor,East,2026-08,6574,6383
P09655,Motor,Motor,East,2026-08,18881,18331
P09656,Motor,Motor,East,2026-08,19918,19338
P09657,Motor,Motor,East,2026-08,17057,16560
P09658,Motor,Motor,East,2026-08,9071,8807
P09659,Motor,Motor,East,2026-08,20528,19930
P09660,Motor,Motor,East,2026-08,8462,8216
P09661,Motor,Motor,East,2026-08,22581,21923
P09662,Motor,Motor,East,2026-08,18513,17974
P09663,Motor,Motor,East,2026-08,5202,5050
P09664,Motor,Motor,East,2026-08,20405,19811
P09665,Motor,Motor,East,2026-08,14425,14005
P09666,Motor,Motor,East,2026-08,13327,12939
P09667,Motor,Motor,East,2026-08,12670,12301
P09668,Motor,Motor,East,2026-08,16471,15991
P09669,Motor,Motor,East,2026-08,18880,18330
P09670,Motor,Motor,East,2026-08,22379,21727
P09671,Motor,Motor,East,2026-08,9657,9376
P09672,Motor,Motor,East,2026-08,16964,16470
P09673,Motor,Motor,East,2026-08,18099,17572
P09674,Motor,Motor,East,2026-08,17863,17343
P09675,Motor,Motor,East,2026-08,14151,13739
P09676,Motor,Motor,East,2026-08,12069,11717
P09677,Motor,Motor,East,2026-08,19651,19079
P09678,Motor,Motor,East,2026-08,10210,9913
P09679,Motor,Motor,East,2026-08,8333,8090
P09680,Motor,Motor,East,2026-08,15230,14786
P09681,Motor,Motor,East,2026-08,9548,9270
P09682,Motor,Motor,East,2026-08,4763,4624
P09683,Motor,Motor,East,2026-08,5137,4987
P09684,Motor,Motor,East,2026-08,18275,17743
P09685,Motor,Motor,East,2026-08,23955,23257
P09686,Motor,Motor,East,2026-08,13368,12979
P09687,Motor,Motor,East,2026-08,7086,6880
P09688,Motor,Motor,East,2026-08,20788,20183
P09689,Motor,Motor,East,2026-08,9422,9148
P09690,Motor,Motor,East,2026-08,24414,23703
P09691,Motor,Motor,East,2026-08,15586,15132
P09692,Motor,Motor,East,2026-08,8834,8577
P09693,Motor,Motor,East,2026-08,14212,13798
P09694,Motor,Motor,East,2026-08,10932,10614
P09695,Motor,Motor,East,2026-08,20001,19418
P09696,Motor,Motor,East,2026-08,6245,6063
P09697,Motor,Motor,East,2026-08,21584,20955
P09698,Motor,Motor,East,2026-08,19752,19177
P09699,Motor,Motor,East,2026-08,21672,21041
P09700,Motor,Motor,East,2026-08,22359,21708
P09701,Motor,Motor,East,2026-08,8776,8520
P09702,Motor,Motor,East,2026-08,14723,14294
P09703,Motor,Motor,East,2026-08,21438,20814
P09704,Motor,Motor,East,2026-08,11790,11447
P09705,Motor,Motor,East,2026-08,5318,5163
P09706,Motor,Motor,East,2026-08,10039,9747
P09707,Motor,Motor,East,2026-08,9024,8761
P09708,Motor,Motor,East,2026-08,21850,21214
P09709,Motor,Motor,East,2026-08,13556,13161
P09710,Motor,Motor,East,2026-08,18041,17516
P09711,Motor,Motor,East,2026-08,23730,23039
P09712,Motor,Motor,East,2026-08,10193,9896
P09713,Motor,Motor,East,2026-08,19628,19056
P09714,Motor,Motor,East,2026-08,4548,4416
P09715,Motor,Motor,East,2026-08,6210,6029
P09716,Motor,Motor,East,2026-08,7389,7174
P09717,Motor,Motor,East,2026-08,10464,10159
P09718,Motor,Motor,East,2026-08,12313,11954
P09719,Motor,Motor,East,2026-08,13825,13422
P09720,Motor,Motor,East,2026-08,9094,8829
P09721,Motor,Motor,East,2026-08,5436,5278
P09722,Motor,Motor,East,2026-08,17919,17397
P09723,Motor,Motor,East,2026-08,4567,4434
P09724,Motor,Motor,East,2026-08,20613,20013
P09725,Motor,Motor,East,2026-08,23057,22385
P09726,Motor,Motor,East,2026-08,18589,18048
P09727,Motor,Motor,East,2026-08,16253,15780
P09728,Motor,Motor,East,2026-08,17500,16990
P09729,Motor,Motor,East,2026-08,17402,16895
P09730,Motor,Motor,East,2026-08,23109,22436
P09731,Motor,Motor,East,2026-08,23774,23082
P09732,Motor,Motor,East,2026-08,12797,12424
P09733,Motor,Motor,East,2026-08,16684,16198
P09734,Motor,Motor,East,2026-08,20476,19880
P09735,Motor,Motor,East,2026-08,4106,3986
P09736,Motor,Motor,East,2026-08,14845,14413
P09737,Motor,Motor,East,2026-08,17415,16908
P09738,Motor,Motor,East,2026-08,18728,18183
P09739,Motor,Motor,East,2026-08,11614,11276
P09740,Motor,Motor,East,2026-08,10121,9826
P09741,Motor,Motor,East,2026-08,7803,7576
P09742,Motor,Motor,East,2026-08,15474,15023
P09743,Motor,Motor,East,2026-08,22856,22190
P09744,Motor,Motor,East,2026-08,22379,21727
P09745,Motor,Motor,East,2026-08,11434,11101
P09746,Motor,Motor,East,2026-08,9349,9077
P09747,Motor,Motor,East,2026-08,20191,19603
P09748,Motor,Motor,East,2026-08,18887,18337
P09749,Motor,Motor,East,2026-08,14402,13983
P09750,Motor,Motor,East,2026-08,12027,11677
P09751,Motor,Motor,East,2026-08,6612,6419
P09752,Motor,Motor,East,2026-08,20116,19530
P09753,Motor,Motor,East,2026-08,16692,16206
P09754,Motor,Motor,East,2026-08,11780,11437
P09755,Motor,Motor,East,2026-08,22845,22180
P09756,Motor,Motor,East,2026-08,17554,17043
P09757,Motor,Motor,East,2026-08,23059,22387
P09758,Motor,Motor,East,2026-08,13771,13370
P09759,Motor,Motor,East,2026-08,13367,12978
